Cruise,Station,mon/day/yr,hh:mm,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Depth [m],QF,Potential Temperature [oC],QF,Salinity [psu],QF,"Sigma-theta
[kg/m^3]",QF,DO [mL/L],QF,AOU [mL/L],QF,Nitrate [micro M],QF,"Nitrite
 [micro M]",QF,"Silicate 
[micro M]",QF,Phosphate [micro M],QF,Chlorophyll [micro g/L],QF,Prokaryotic production [micro g C/L/d],QF,Prokaryote abundance [10^5 cells/mL],QF,Viral abundance [10^5 particles/mL],QF
KH04_5,SX03,12/19/2004,02:22,149.915,-44.9173,3591,0,0,13.9,0,35.3361,0,26.4687,0,5.9,0,-4.27,0,3.3,0,0.17,0,0,0,0.38,0,0.69,0,0.939163,0,13.945,0,101.8,0
KH04_5,SX03,12/19/2004,02:22,149.915,-44.9173,3591,11,0,13.9315,0,35.338,0,26.4636,0,5.91,0,-4.93,0,3.3,0,0.15,0,0,0,0.36,0,0.76,0,1.536697,0,14.038,0,95.78,0
KH04_5,SX03,12/19/2004,02:22,149.915,-44.9173,3591,20,0,13.924,0,35.3511,0,26.4753,0,5.92,0,-5.23,0,3.3,0,0.17,0,0,0,0.36,0,0.65,0,1.478736,0,13.675,0,93.96,0
KH04_5,SX03,12/19/2004,02:22,149.915,-44.9173,3591,30,0,13.9056,0,35.3768,0,26.499,0,5.92,0,-5.27,0,3.4,0,0.14,0,0,0,0.37,0,0.62,0,1.339514,0,13.78,0,93.3,0
KH04_5,SX03,12/19/2004,02:22,149.915,-44.9173,3591,50,0,13.8497,0,35.3725,0,26.5074,0,5.9,0,-4.2,0,3.5,0,0.11,0,0,0,0.36,0,0.53,0,1.176756,0,12.696,0,89.37,0
KH04_5,SX03,12/19/2004,02:22,149.915,-44.9173,3591,75,0,13.6733,0,35.3528,0,26.529,0,5.88,0,-1.97,0,3.9,0,0.16,0,0,0,0.39,0,0.45,0,1.009126,0,11.436,0,78.78,0
KH04_5,SX03,12/19/2004,02:22,149.915,-44.9173,3591,99,0,12.4526,0,35.1632,0,26.6288,0,5.8,0,8.5,0,7.9,0,0.27,0,1.5,0,0.62,0,0.06,0,0.214435,0,5.613,0,54.57,0
KH04_5,SX03,12/19/2004,02:22,149.9297,-44.9467,3591,123,0,11.9429,0,35.1139,0,26.6891,0,5.82,0,10.48,0,9.1,0,0.3,0,1.6,0,0.69,0,0.03,0,0.110651,0,4.112,0,51.44,0
KH04_5,SX03,12/19/2004,00:08,149.915,-44.9173,3673,148,0,11.7797,0,35.1065,0,26.7144,0,5.68,0,17.61,0,10.1,0,0.1,0,1.7,0,0.74,0,0.03,0,0.023677,0,3.465,0,51.01,0
KH04_5,SX03,12/19/2004,00:08,149.9297,-44.9467,3673,198,0,11.4128,0,35.0985,0,26.777,0,5.68,0,19.63,0,10.7,0,0.02,0,1.8,0,0.77,0,0,0,0.01658,0,2.84,0,47.64,0
KH04_5,SX03,12/19/2004,00:08,149.9297,-44.9467,3673,298,0,10.6206,0,34.9509,0,26.8059,0,5.61,0,28.08,0,13.3,0,0.02,0,2.6,0,0.91,0,,,0.012599,0,1.209,0,4.37,0
KH04_5,SX03,12/19/2004,00:08,149.9297,-44.9467,3673,396,0,9.66709,0,34.7829,0,26.8391,0,5.75,0,27.78,0,15.4,0,0.02,0,3.2,0,1.05,0,,,0.011765,0,2.178,0,4.96,0
KH04_5,SX03,12/19/2004,00:08,149.9297,-44.9467,3673,494,0,8.98002,0,34.6673,0,26.8612,0,5.53,0,42.08,0,17.9,0,0,0,4.3,0,1.2,0,,,0.003876,0,1.676,0,3.99,0
KH04_5,SX03,12/19/2004,00:08,149.9297,-44.9467,3673,595,0,8.18694,0,34.559,0,26.8997,0,5,0,71.36,0,22.4,0,0,0,8,0,1.46,0,,,0.002317,0,1.521,0,2.76,0
KH04_5,SX03,12/19/2004,00:08,149.9297,-44.9467,3673,791,0,6.80623,0,34.4924,0,27.0457,0,4.47,0,104.64,0,27.6,0,0,0,19.7,0,1.81,0,,,0.00149,0,1.035,0,2.29,0
KH04_5,SX03,12/19/2004,00:08,149.9297,-44.9467,3673,989,0,5.22542,0,34.4488,0,27.2121,0,4.23,0,127.05,0,31.5,0,0,0,36.9,0,2.09,0,,,0.00085,0,0.73,0,9.89,0
KH04_5,SX03,12/18/2004,17:57,149.987,-44.9897,3825,1237,0,3.75245,0,34.4995,0,27.4134,0,3.82,0,156.98,0,34.9,0,0,0,66.3,0,2.34,0,,,0.000458,0,0.555,0,7.37,0
KH04_5,SX03,12/18/2004,17:57,149.987,-44.9897,3825,1482,0,2.90901,0,34.5541,0,27.5375,0,3.74,0,167,0,36,0,0,0,79.8,0,2.42,0,,,0.000384,0,0.444,0,6.89,0
KH04_5,SX03,12/18/2004,17:57,149.987,-44.9897,3825,1728,0,2.41485,0,34.6273,0,27.6392,0,3.9,0,164.09,0,35.2,0,0,0,82.5,0,2.35,0,,,0.000349,0,0.436,0,7.53,0
KH04_5,SX03,12/18/2004,17:57,149.987,-44.9897,3825,1975,0,2.18631,0,34.6839,0,27.7035,0,4.03,0,160.26,0,34.3,0,0,0,86.5,0,2.29,0,,,0.000301,0,0.393,0,8.69,0
KH04_5,SX03,12/18/2004,17:57,149.987,-44.9897,3825,2220,0,2.00394,0,34.7182,0,27.7456,0,4.11,0,158.21,0,33.7,0,0,0,92.8,0,2.25,0,,,0.000231,0,0.349,0,7.12,0
KH04_5,SX03,12/18/2004,17:57,149.987,-44.9897,3825,2465,0,1.79774,0,34.7325,0,27.7732,0,4.28,0,152.3,0,33.2,0,0,0,95.6,0,2.2,0,,,0.000215,0,0.286,0,7.05,0
KH04_5,SX03,12/18/2004,17:57,149.987,-44.9897,3825,2711,0,1.60295,0,34.743,0,27.7964,0,4.38,0,149.7,0,33.4,0,0,0,101.7,0,2.2,0,,,0.000294,0,0.275,0,6.32,0
KH04_5,SX03,12/18/2004,17:57,149.987,-44.9897,3825,2955,0,1.39623,0,34.7354,0,27.8054,0,4.44,0,148.66,0,33.3,0,0,0,105.8,0,2.2,0,,,0.000236,0,0.232,0,7.15,0
KH04_5,SX03,12/18/2004,17:57,149.987,-44.9897,3825,3199,0,1.20786,0,34.7285,0,27.8131,0,4.52,0,146.79,0,33.4,0,0,0,110.2,0,2.2,0,,,0.000119,0,0.214,0,6.27,0
KH04_5,SX03,12/18/2004,17:57,149.987,-44.9897,3825,3443,0,1.01325,0,34.725,0,27.8235,0,4.61,0,144.56,0,33.5,0,0,0,114.4,0,2.22,0,,,0.000231,0,0.231,0,6.25,0
KH04_5,SX03,12/18/2004,17:57,149.987,-44.9897,3825,3687,0,0.816397,0,34.7175,0,27.8304,0,4.66,0,144.23,0,33.8,0,0,0,119.7,0,2.22,0,,,0.000189,0,0.238,0,8.05,0
KH04_5,SX03,12/18/2004,17:57,149.987,-44.9897,3825,3815,0,0.734717,0,34.7163,0,27.8346,0,4.69,0,143.7,0,33.9,0,0,0,122.2,0,2.23,0,,,0.000503,0,0.253,0,8.56,0
KH04_5,SX04,12/20/2004,15:42,150.0013,-50.3477,3166,0,0,8.8,0,34.3298,0,26.6253,0,6.65,0,-5.93,0,15.8,0,0.18,0,0,0,1.07,0,0.66,0,0.290484,0,,,86.97,0
KH04_5,SX04,12/20/2004,15:42,150.0013,-50.3477,3166,10,0,8.6739,0,34.328,0,26.6437,0,6.6,0,-3.04,0,15.9,0,0.19,0,0,0,1.06,0,0.57,0,0.637822,0,,,82.08,0
KH04_5,SX04,12/20/2004,15:42,150.0013,-50.3477,3166,20,0,8.67393,0,34.3296,0,26.6449,0,6.62,0,-3.73,0,15.8,0,0.2,0,1.6,0,1.07,0,0.57,0,0.628034,0,,,81.38,0
KH04_5,SX04,12/20/2004,15:42,150.0013,-50.3477,3166,29,0,8.66595,0,34.328,0,26.6449,0,6.66,0,-5.45,0,15.8,0,0.19,0,1.7,0,1.09,0,0.51,0,0.627658,0,,,90.18,0
KH04_5,SX04,12/20/2004,15:42,150.0013,-50.3477,3166,48,0,8.60097,0,34.4758,0,26.7709,0,6.54,0,-0.07,0,15.2,0,0.21,0,2.3,0,1.11,0,0.39,0,0.603602,0,,,77.4,0
KH04_5,SX04,12/20/2004,15:42,150.0013,-50.3477,3166,73,0,8.77119,0,34.5524,0,26.8043,0,6.41,0,4.48,0,14.6,0,0.26,0,1.9,0,1.07,0,0.18,0,0.131736,0,,,53.26,0
KH04_5,SX04,12/20/2004,15:42,150.0013,-50.3477,3166,99,0,8.67948,0,34.5785,0,26.8391,0,6.21,0,13.93,0,16.1,0,0.04,0,2.2,0,1.12,0,0.04,0,0.048871,0,,,35.5,0
KH04_5,SX04,12/20/2004,15:42,150.0013,-50.3477,3166,123,0,8.66393,0,34.5859,0,26.8474,0,6.2,0,14.59,0,15.9,0,0.02,0,2.2,0,1.1,0,0.01,0,0.033594,0,,,37.08,0
KH04_5,SX04,12/20/2004,15:42,150.0013,-50.3477,3166,149,0,8.6382,0,34.5819,0,26.8483,0,6.21,0,14.09,0,16,0,0,0,2.3,0,1.08,0,0,0,0.011963,0,,,32.89,0
KH04_5,SX04,12/20/2004,15:42,150.0013,-50.3477,3166,198,0,8.48814,0,34.5688,0,26.8613,0,6.19,0, ,0,16.6,0,0,0,2.6,0,1.11,0,0.01,0,0.002648,0,,,36.71,0
KH04_5,SX04,12/20/2004,15:42,150.0013,-50.3477,3166,299,0,8.11109,0,34.5116,0,26.8739,0,6.26,0,15.75,0,17.5,0,0,0,2.8,0,1.17,0,,,0.007596,0,,,25.28,0
KH04_5,SX04,12/20/2004,12:35,150.0043,-50.348,3180,396,0,6.6903,0,34.2748,0,26.8898,0,6.24,0,26.81,0,21.6,0,0,0,4.3,0,1.41,0,,,0.004822,0,,,30.44,0
KH04_5,SX04,12/20/2004,12:35,150.0043,-50.348,3180,495,0,,0,,0,,0,5.37,0,,0,25.2,0,0,0,10.9,0,1.63,0,,,0.001878,0,,,20.14,0
KH04_5,SX04,12/20/2004,12:35,150.0043,-50.348,3180,594,0,5.7711,0,34.3449,0,27.0638,0,5.09,0,84.81,0,28.1,0,0,0,16.8,0,1.81,0,,,0.002456,0,,,17.13,0
KH04_5,SX04,12/20/2004,12:35,150.0043,-50.348,3180,791,0,4.31068,0,34.3224,0,27.2146,0,4.88,0,105.49,0,31.7,0,0,0,28.7,0,2.06,0,,,0.000791,0,,,12.88,0
KH04_5,SX04,12/20/2004,12:35,150.0043,-50.348,3180,987,0,3.506,0,34.3409,0,27.3114,0,4.74,0,118.22,0,33.9,0,0,0,40.8,0,2.21,0,,,0.000773,0,,,10.91,0
KH04_5,SX04,12/20/2004,12:35,150.0043,-50.348,3180,1235,0,2.78705,0,34.4452,0,27.4614,0,4.27,0,144.78,0,35.8,0,0,0,58.8,0,2.36,0,,,0.000541,0,,,10.95,0
KH04_5,SX04,12/20/2004,12:35,150.0043,-50.348,3180,1482,0,2.56203,0,34.5587,0,27.5718,0,3.95,0,160.74,0,35.6,0,0,0,69.4,0,2.34,0,,,0.000302,0,,,10.14,0
KH04_5,SX04,12/20/2004,04:23,150.0185,-50.3438,3211,1729,0,2.34363,0,34.6518,0,27.6648,0,4.03,0,158.64,0,34.6,0,0,0,75.6,0,2.27,0,,,0.000239,0,,,9.84,0
KH04_5,SX04,12/20/2004,04:23,150.0185,-50.3438,3211,1974,0,2.18328,0,34.7051,0,27.7207,0,4.23,0,151.33,0,33.4,0,0,0,79,0,2.18,0,,,0.000287,0,,,8.4,0
KH04_5,SX04,12/20/2004,04:23,150.0185,-50.3438,3211,2220,0,1.95465,0,34.7392,0,27.7664,0,4.38,0,146.53,0,32.6,0,0,0,85.9,0,2.15,0,,,,,,,,
KH04_5,SX04,12/20/2004,04:23,150.0185,-50.3438,3211,2465,0,1.72992,0,34.7431,0,27.7869,0,4.44,0,145.49,0,32.6,0,0,0,92.6,0,2.15,0,,,0.000175,0,,,6,0
KH04_5,SX04,12/20/2004,04:23,150.0185,-50.3438,3211,2710,0,1.54017,0,34.7432,0,27.8012,0,4.48,0,145.75,0,32.7,0,0,0,97.8,0,2.15,0,,,,,,,,
KH04_5,SX04,12/20/2004,04:23,150.0185,-50.3438,3211,2954,0,1.2945,0,34.7344,0,27.8118,0,4.56,0,144.02,0,33.1,0,0,0,106.2,0,2.18,0,,,0.0001,0,,,6.42,0
KH04_5,SX04,12/20/2004,04:23,150.0185,-50.3438,3211,3003,0,1.24089,0,34.7344,0,27.8156,0,4.57,0,144.26,0,32.9,0,0,0,107.8,0,2.2,0,,,,,,,,
KH04_5,SX04,12/20/2004,04:23,150.0185,-50.3438,3211,3051,0,1.198,0,34.7315,0,27.8162,0,4.6,0,143.2,0,33,0,0,0,109.1,0,2.2,0,,,,,,,,
KH04_5,SX04,12/20/2004,04:23,150.0185,-50.3438,3211,3101,0,1.13345,0,34.7323,0,27.8213,0,4.62,0,142.9,0,33,0,0,0,110.6,0,2.23,0,,,0.000557,0,,,7.39,0
KH04_5,SX04,12/20/2004,04:23,150.0185,-50.3438,3211,3177,0,,0,,0,,0,,0,,0,33.1,0,0,0,112.9,0,2.22,0,,,,,,,,
KH04_5,SX04,12/20/2004,04:23,150.0185,-50.3438,3211,3176,0,,0,,0,,0,,0,,0,33.2,0,0,0,112.8,0,2.19,0,,,,,,,,
KH04_5,SX04,12/20/2004,04:23,150.0185,-50.3438,3211,3175,0,1.06662,0,34.7285,0,27.8228,0,4.6,0,144.73,0,33.3,0,0,0,112.6,0,2.18,0,,,0.000148,0,,,7.05,0
KH04_5,SX05,12/21/2004,23:55,150.0165,-54.9943,3704,0,0,7.2,0,34.4286,0,26.941,0,6.72,0,1.53,0,17.8,0,0.22,0,4,0,1.21,0,0.36,0,0.160333,0,6.957,0,56.41,0
KH04_5,SX05,12/21/2004,23:55,150.0165,-54.9943,3704,10,0,7.37301,0,34.4288,0,26.9168,0,6.73,0,0.03,0,17.5,0,0.23,0,3.5,0,1.16,0,0.36,0,0.180151,0,6.752,0,47.5,0
KH04_5,SX05,12/21/2004,23:55,150.0165,-54.9943,3704,20,0,7.34514,0,34.4261,0,26.9186,0,6.73,0,0.25,0,17.6,0,0.23,0,3.6,0,1.17,0,0.4,0,0.195638,0,6.913,0,47.52,0
KH04_5,SX05,12/21/2004,23:55,150.0165,-54.9943,3704,29,0,7.29829,0,34.4253,0,26.9246,0,6.73,0,0.49,0,17.5,0,0.21,0,3.5,0,1.18,0,0.5,0,0.233489,0,7.119,0,46.69,0
KH04_5,SX05,12/21/2004,23:55,150.0165,-54.9943,3704,49,0,7.2654,0,34.4255,0,26.9294,0,6.72,0,1.09,0,17.6,0,0.23,0,3.6,0,1.19,0,0.53,0,0.208523,0,7.355,0,48.56,0
KH04_5,SX05,12/21/2004,23:55,150.0165,-54.9943,3704,73,0,7.24911,0,34.425,0,26.9313,0,6.57,0,7.8,0,17.8,0,0.24,0,3.4,0,1.2,0,0.44,0,0.177323,0,6.869,0,41.16,0
KH04_5,SX05,12/21/2004,23:55,150.0165,-54.9943,3704,98,0,7.24865,0,34.4255,0,26.9318,0,6.67,0,3.63,0,17.8,0,0.26,0,3.5,0,1.22,0,0.36,0,0.141901,0,6.868,0,40.15,0
KH04_5,SX05,12/21/2004,23:55,150.0165,-54.9943,3704,123,0,7.25026,0,34.4266,0,26.9324,0,6.52,0,10.38,0,18,0,0.26,0,3.5,0,1.25,0,0.27,0,0.225411,0,6.336,0,37.74,0
KH04_5,SX05,12/21/2004,23:55,150.0165,-54.9943,3704,148,0,7.27682,0,34.4348,0,26.9351,0,6.57,0,7.7,0,18.1,0,0.25,0,3.8,0,1.27,0,0.18,0,0.03832,0,5.527,0,34.69,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,199,0,7.37877,0,34.4556,0,26.937,0,6.51,0,9.82,0,18.1,0,0.11,0,3.8,0,1.28,0,0.08,0,0.018313,0,5.549,0,34.54,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,298,0,7.32508,0,34.4457,0,26.9369,0,6.6,0,6.19,0,17.9,0,0.17,0,4,0,1.29,0,,,0.029547,0,4.497,0,64.39,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,395,0,6.71918,0,34.3475,0,26.9433,0,6.45,0,17.33,0,20.5,0,0,0,5.2,0,1.41,0,,,0.009318,0,2.386,0,53.78,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,495,0,4.95443,0,34.1925,0,27.0404,0,5.83,0,58.32,0,27.3,0,0,0,13.3,0,1.94,0,,,0.003335,0,1.371,0,49.2,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,593,0,4.58879,0,34.2558,0,27.1316,0,5.32,0,83.88,0,29.9,0,0,0,21.5,0,2.14,0,,,0.001989,0,1.109,0,36.85,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,792,0,3.59102,0,34.3317,0,27.2958,0,4.81,0,114.13,0,33.3,0,0,0,38.6,0,2.25,0,,,0.000981,0,0.75,0,25.93,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,990,0,2.86076,0,34.3969,0,27.4163,0,4.42,0,137.81,0,35.4,0,0,0,53.9,0,2.41,0,,,0.000759,0,0.831,0,12.7,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,1235,0,2.54121,0,34.5379,0,27.5569,0,4.12,0,153.55,0,35.6,0,0,0,68.8,0,2.42,0,,,0.000562,0,0.575,0,9.27,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,1485,0,2.36483,0,34.6426,0,27.6556,0,4.07,0,156.88,0,34.5,0,0,0,75.9,0,2.35,0,,,0.000228,0,0.43,0,7.16,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,1728,0,2.1718,0,34.7066,0,27.7228,0,4.24,0,150.74,0,33.2,0,0,0,80,0,2.24,0,,,,,,,,
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,1973,0,1.99706,0,34.7332,0,27.7582,0,4.35,0,147.43,0,32.5,0,0,0,84.1,0,2.2,0,,,0.000248,0,0.389,0,6.53,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,2218,0,1.72956,0,34.7449,0,27.7884,0,4.48,0,143.81,0,32.2,0,0,0,90.7,0,2.19,0,,,,,,,,
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,2464,0,1.45803,0,34.7425,0,27.8066,0,4.57,0,142.29,0,32.4,0,0,0,98.5,0,2.18,0,,,0.000118,0,0.305,0,5.87,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,2708,0,1.17292,0,34.7342,0,27.8201,0,4.67,0,140.62,0,32.6,0,0,0,107.2,0,2.46,999,,,,,,,,
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,2954,0,0.914103,0,34.7218,0,27.8275,0,4.74,0,139.8,0,33,0,0,0,115.1,0,2.25,0,,,0.000229,0,0.261,0,6.3,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,3196,0,0.720783,0,34.7131,0,27.8329,0,4.81,0,138.34,0,33.2,0,0,0,119.4,0,2.24,0,,,,,,,,
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,3440,0,0.602039,0,34.7085,0,27.8365,0,4.83,0,138.67,0,33.3,0,0,0,122.9,0,2.27,0,,,0.000263,0,0.281,0,5.88,0
KH04_5,SX05,12/21/2004,17:53,150.07,-54.9858,3713,3724,0,0.572885,0,34.709,0,27.8387,0,4.86,0,137.41,0,33.4,0,0,0,123.6,0,2.27,0,,,0.000323,0,0.281,0,3.91,0
KH04_5,SX06,12/23/2004,20:28,149.995,-59.9995,3270,0,0,0.8,0,34.00549439,0,27.2584,0,8.08,0,-6.68,0,28.6,0,0.27,0,30.2,0,1.8,0,0.31,0,0.2098,0,3.088,0,32.08,0
KH04_5,SX06,12/23/2004,20:28,149.995,-59.9995,3270,9,0,0.655654,0,34.00707701,0,27.2684,0,8.06,0,-4.57,0,28.6,0,0.28,0,30.2,0,1.8,0,0.31,0,0.171169,0,3.09,0,35.61,0
KH04_5,SX06,12/23/2004,20:28,149.995,-59.9995,3270,17,0,0.473327,0,34.01139815,0,27.2825,0,8.08,0,-3.49,0,28.7,0,0.26,0,29.8,0,1.8,0,0.35,0,0.222116,0,3.135,0,35.65,0
KH04_5,SX06,12/23/2004,20:28,149.995,-59.9995,3270,29,0,0.0329734,0,34.01767551,0,27.3115,0,8.07,0,1.21,0,28.9,0,0.23,0,29.3,0,1.85,0,0.41,0,0.224519,0,3.657,0,32.36,0
KH04_5,SX06,12/23/2004,20:28,149.995,-59.9995,3270,49,0,-0.777391,0,34.11532672,0,27.4277,0,7.66,0,26.8,0,30.8,0,0.2,0,42.9,0,2.09,0,0.27,0,0.292521,0,3.471,0,26.9,0
KH04_5,SX06,12/23/2004,20:28,149.995,-59.9995,3270,75,0,-0.817111,0,34.19618419,0,27.4948,0,7.85,0,18.83,0,31.3,0,0.19,0,47.5,0,2.13,0,0.21,0,0.144086,0,3.396,0,26.1,0
KH04_5,SX06,12/23/2004,20:28,149.995,-59.9995,3270,99,0,-0.950714,0,34.20755716,0,27.5092,0,7.89,0,18.28,0,31.6,0,0.19,0,49.1,0,2.15,0,0.24,0,0.103408,0,2.798,0,22.87,0
KH04_5,SX06,12/23/2004,13:05,149.9948,-59.9982,3259,123,0,-0.103324,0,34.33702619,0,27.5763,0,6.39,0,76.49,0,33.6,0,0.14,0,57.4,0,2.34,0,0.18,0,0.026457,0,2.753,0,21.39,0
KH04_5,SX06,12/23/2004,13:05,149.9948,-59.9982,3259,148,0,1.51069,0,34.52597177,0,27.629,0,4.35,0,152.16,0,35.9,0,0.1,0,69.2,0,2.45,0,0.1,0,0.011735,0,2.587,0,18.97,0
KH04_5,SX06,12/23/2004,13:05,149.9948,-59.9982,3259,198,0,1.95736,0,34.59681687,0,27.6521,0,3.98,0,164.44,0,36,0,0.05,0,72.8,0,2.41,0,0.05,0,0.008977,0,2.529,0,17.28,0
KH04_5,SX06,12/23/2004,13:05,149.9948,-59.9982,3259,297,0,2.00856,0,34.65354143,0,27.6935,0,4.02,0,162.35,0,34.9,0,0.02,0,74.9,0,2.34,0,,,0.003947,0,1.472,0,2.9,0
KH04_5,SX06,12/23/2004,13:05,149.9948,-59.9982,3259,397,0,1.9678,0,34.68222131,0,27.7197,0,4.13,0,157.64,0,34.1,0,0.01,0,80.6,0,2.28,0,,,0.002502,0,1.119,0,3.18,0
KH04_5,SX06,12/23/2004,13:05,149.9948,-59.9982,3259,494,0,1.91417,0,34.70972754,0,27.7459,0,4.24,0,153.2,0,33.3,0,0,0,77.4,0,2.22,0,,,0.001347,0,0.957,0,2.6,0
KH04_5,SX06,12/23/2004,13:05,149.9948,-59.9982,3259,594,0,1.86123,0,34.72271481,0,27.7605,0,4.33,0,149.39,0,32.8,0,0,0,81.8,0,2.2,0,,,0.001392,0,0.831,0,2.34,0
KH04_5,SX06,12/23/2004,13:05,149.9948,-59.9982,3259,791,0,1.70753,0,34.7380579,0,27.7846,0,4.44,0,146.05,0,32.1,0,0,0,79.4,0,2.16,0,,,0.000896,0,0.673,0,1.96,0
KH04_5,SX06,12/23/2004,13:05,149.9948,-59.9982,3259,987,0,1.54081,0,34.74287513,0,27.8009,0,4.54,0,142.9,0,32.1,0,0,0,86.7,0,2.14,0,,,0.000396,0,0.56,0,8.08,0
KH04_5,SX06,12/23/2004,13:05,149.9948,-59.9982,3259,1237,0,1.31278,0,34.74241125,0,27.817,0,4.64,0,140.54,0,32.2,0,0,0,93.6,0,2.17,0,,,,,,,,
KH04_5,SX06,12/23/2004,01:36,149.9762,-59.9992,3297,1481,0,1.10869,0,34.73113554,0,27.822,0,4.64,0,142.44,0,32.3,0,0,0,100.6,0,2.16,0,,,0.000223,0,0.386,0,7.12,0
KH04_5,SX06,12/23/2004,01:36,149.9762,-59.9992,3297,1725,0,0.895436,0,34.720128,0,27.8274,0,4.68,0,142.75,0,32.8,0,0,0,106.6,0,2.2,0,,,,,,,,
KH04_5,SX06,12/23/2004,01:36,149.9762,-59.9992,3297,1971,0,0.675836,0,34.70928156,0,27.8326,0,4.79,0,139.75,0,33.3,0,0,0,112.9,0,2.22,0,,,0.000161,0,0.31,0,7.01,0
KH04_5,SX06,12/23/2004,01:36,149.9762,-59.9992,3297,2167,0,0.505099,0,34.70196766,0,27.8371,0,4.84,0,139.19,0,33.5,0,0,0,117.8,0,2.23,0,,,,,,,,
KH04_5,SX06,12/23/2004,01:36,149.9762,-59.9992,3297,2363,0,0.356783,0,34.69681239,0,27.8417,0,4.92,0,136.96,0,33.7,0,0,0,121.4,0,2.25,0,,,0.000214,0,0.261,0,6.78,0
KH04_5,SX06,12/23/2004,01:36,149.9762,-59.9992,3297,2561,0,0.215945,0,34.69067617,0,27.8448,0,4.99,0,134.88,0,37.3,0,0.02,0,142.5,0,2.27,0,,,,,,,,
KH04_5,SX06,12/23/2004,01:36,149.9762,-59.9992,3297,3161,0,-0.0031026,0,34.68238185,0,27.85,0,5.13,0,131.16,0,39.6,0,0.02,0,159.7,0,2.27,0,,,0.000361,0,0.264,0,7.46,0
KH04_5,SX07,12/24/2004,01:27,159.9973,-61.6692,2395,0,0,0.8,0,33.928,0,27.196,0,8.11,0,-8,0,,,,,,,,0,1.03,0,0.601057,0,2.416,0,32.77,0
KH04_5,SX07,12/24/2004,01:27,159.9973,-61.6692,2395,11,0,0.356594,0,33.91052266,0,27.2078,0,8.05,0,-0.87,0,27.4,0,0.21,0,55.6,0,1.74,0,0.9,0,0.668352,0,2.525,0,36.96,0
KH04_5,SX07,12/24/2004,01:27,159.9973,-61.6692,2395,19,0,-0.215631,0,33.98157869,0,27.2947,0,8.06,0,3.83,0,28.4,0,0.15,0,56.2,0,1.85,0,1.46,0,0.669206,0,2.988,0,51.46,0
KH04_5,SX07,12/24/2004,01:27,159.9973,-61.6692,2395,30,0,-0.311957,0,34.00277374,0,27.3164,0,7.84,0,14.6,0,29,0,0.17,0,58.8,0,1.92,0,1.89,0,0.668121,0,3.071,0,46,0
KH04_5,SX07,12/24/2004,01:27,159.9973,-61.6692,2395,49,0,-0.739402,0,34.04568576,0,27.3698,0,7.54,0,32.14,0,30.1,0,0,0,62.3,0,2.05,0,1.56,0,0.611197,0,4.301,0,32.9,0
KH04_5,SX07,12/24/2004,01:27,159.9973,-61.6692,2395,75,0,-0.615257,0,34.21684819,0,27.5031,0,6.33,0,84.37,0,32.5,0,0,0,72.5,0,2.24,0,0.41,0,0.072163,0,3.553,0,22.99,0
KH04_5,SX07,12/24/2004,01:27,159.9973,-61.6692,2395,98,0,0.737809,0,34.70278823,0,27.8235,0,4.79,0,139.25,0,33.9,0,0.07,0,80.4,0,2.32,0,0.2,0,,,2.335,0,22.14,0
KH04_5,SX07,12/24/2004,01:27,159.9973,-61.6692,2395,123,0,1.30712,0,34.59120048,0,27.6959,0,4.42,0,150.67,0,34,0,0.04,0,82.4,0,2.32,0,0.1,0,0.011016,0,1.74,0,26.13,0
KH04_5,SX07,12/24/2004,01:27,159.9973,-61.6692,2395,150,0,1.50557,0,34.62438379,0,27.7083,0,4.31,0,153.68,0,33.8,0,0.08,0,83.4,0,2.35,0,0.06,0,0.008601,0,1.65,0,20.89,0
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,199,0,1.62683,0,34.67267877,0,27.7382,0,4.26,0,154.65,0,33.4,0,0,0,84.8,0,2.33,0,0.07,0,,,,,,
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,297,0,1.70527,0,34.71372354,0,27.7652,0,4.33,0,151.07,0,33,0,0,0,86.9,0,2.23,0,,,0.001885,0,0.899,0,15.71,0
